id,body
8385abc4-48d0-44e7-933b-b2d31e29459b,"If you could re-live 1 day on your life, what day would you choose? \n"
38ad6d9d-1c3c-4303-ad11-8e143525351b,You seem like a person who has had a lot of fun in their life. Where is the place you’ve had the most fun?
25904259-f855-4227-b8d8-a906aadfb8b6,What word starts with e and ends with e and only has 1 letter in it. ... envelope ... where should I mail my letters I’ve been writing to you all these years? 
61dade69-7672-4167-a86b-56a9db8c2b0b,"Hey, what would you say are the best 3 words that describe you?"
90c39121-fc20-47be-a2a4-a42693f9457c,I challenge you to tell me about a time you bought something clothes related that turned out to be a terrible decision
37f1bec0-0702-41c1-b3c2-2b721c03e7ff,Hahaha. Keys is a dating tool. I never know what to say but keys comes up with texts for me. I love it. I think it’s made for dudes but I use it anyway 🤷🏻‍♀️ Does that bother you?
14d17afe-c457-49a3-850c-66b52831ff98,"Hey, I think you have a really cool vibe about you. I'd love to hear your thoughts on what you're looking for in your next date."
77ef471a-aa00-4820-95b5-c3ef2f365eea,I’m not that easy!  At least buy me a drink first 😜
9c048703-d827-4374-89b9-a8e0f82ce5cb,"If you could give yourself a nickname, what would it be?"
1a0e03a8-1450-4345-ad55-6727da92771f,"If you could go back to any era in time before you wete born, which era would it be and why?"
e60ae948-77a8-485d-b209-cdee13ea59b9,"I know I'm a great texter, but I'm even better at ordering drinks for two. Want to get coffee with me and see what you've been missing?"
121653ef-ee9e-4549-b926-0d4a1e88a45c,Cute smile. What makes it come out the most? 
152b600c-9804-4eea-9776-b4bfdaffdd4f,If you could spend your next weekend away at a resort what 3 things would you pack and why?
32e23bad-6382-4b83-85d6-d4de1a74678c,What do you like to do for fun? 
b4b5842d-4366-44e2-99d2-561e8f761bdc,"Simple answer: if you’re going to slide, slide with respect and tact. Don’t “Like” 100 photos and then leave a creepy comment about how attractive they are [next]"
30a0bb59-7208-48df-addd-a15425e6d4e2,"If you could only choose one, what would be the most important thing for a romantic partner to have?"
cce25921-f2b2-4b1b-b7b6-af66b6330f7a,People LOVE receiving emojis. They’re an opportunity to showcase your creativity and wit. Don’t sleep on an opportunity like that 🙅‍♀️😴
a2f34bd5-646d-414a-b06d-b8e91bcfab74,I'm a sucker for a great smile. You're on my mind right now.
a77c3e5e-d8a5-48ee-a589-2c0de924e547,"What do you for yourself to relax? ... in my line of work, self-care is highly important so I’m curious what you do for you? \n"
ac0f9239-038f-4f9d-b255-eda9f46fb38a,Morning! I wish it was a mimosa morning
70e370f4-6cf9-460b-9eae-0ab685b454ea,Sex
6a84cc74-9fbc-4215-bf85-b8d48ea3333a,"Hey, I just wanted to check in and see how you're feeling. I like you, and I'd like things to continue moving forward, but I want to know how you're feeling"
b4e406a9-9ae8-4aeb-ad82-955929dfcf51,What is your average daily happiness?\n
309dbd28-5aef-4bf1-95de-446d65ae4f30,I had a great time 😊 Can I take you out again soon?
1768cb19-ecb0-4d25-a489-104767e03f40,Guess we’ll have to agree to disagree 🤷‍♂️ How strongly do you feel about this?
5a4c95ec-d445-4b52-9454-ef2b23b93203,Lana Del Rey’s new album was sent here to save 2020 #shotsfired
cbd0b29f-3b24-46d2-94f8-16284510dcc7,bitcoin\n
df93cbe3-7e42-4dd1-b462-cc60a0083461,Tell me more 
726037b4-2053-4c8c-892b-6f47760b9ff6,Have you seen ‘Woke’ yet? I’ve been glued to Hulu all week
0dbaba43-16f2-4548-ab70-4f4c06be6dcc,"Solution: First, check in. Share how your feeling and get an answer. Snag one of our lines from Reignite or Salvage. Important: once you have your answer, BELIEVE IT [next]"
746be025-5f2a-42a5-919d-f841b3494cbb,"Wow can I just say you smile with your eyes, which makes it incredibly beautiful😊"
026fc53b-7c58-45e3-9cce-60dae037c0a7,You're gonna hate me but I'm not going to be able to make our date. Can we reschedule?
dea7c083-1cad-4be7-be62-cfd7c2d3f323,First good snow of the year. Are you at the top of the mountain about to drop in or staying cozy drinking in the lodge?
31c60236-a8cc-44ce-9e51-b2c104411ef9,What’s better: Netflix or guacamole? 
a82a23e0-b676-417c-8e0f-121e567c0bbe,Newe and more r one
c476d48d-53d1-4801-ab3b-e92a93a8e20b,"I realize I only have a few photos and messages to go off of, but I get a really good vibe from you. 😊"
ee995fc0-aa33-46fb-9682-c932d663c251,Take four minutes and tell your partner your life story in as much detail as possible.
c606219a-2a15-409b-a236-4686783c56d7,Truth or dare?
840f9899-74d7-4019-8e14-9a117f763009,Good night. Don't dream about me too much 😘
f9c58057-3966-41fa-b530-c4a8b0d88fc9,Hey… We've had some great chats and great dates – maybe it's just the timing that isn’t right? Sadly this isn’t working for me. Hopefully we can stay friends? 😊
cf00606e-a486-4eda-905c-ac6a771c6860,Self challenge: tell me a story you made up about yourself.
b6ca54e0-4c21-4eee-bcdc-c0e73d8fbb00,Are you love? Because your personality is so sweethearted.
3ba2c772-4a0a-4feb-af64-98909cbcae06,"Fuck, Marry, Kill - Daniel Radcliffe, Cole Sprouse, Zac Efron"
f63b2500-ad0a-4996-8736-4026c65afbc4,"Which of these better describes you: ""I wish I was  at the beach, it's so peaceful there"" or ""I wish could stay in my house forever and never leave""?"
33e99096-bc67-4fcc-a4e5-f96cd5297ff4,A) Get hit by a car\nB) Fall off a cliff\nC) Go on a date with me
f55d41ec-8131-4285-84e5-bd58ff8b1fcc,What’s your best pickup line? 
4455b199-c005-4935-9ad1-bb724fa08ff9,How do you know whether you should keep pursuing someone or whether it’s time to drop it and move on? [next]
a36cb7d0-f891-4963-b97b-2452dfdb3437,"imma keep it a 💯, i think you is a cute asf , so i wanted to get yo number and see where things go "
b6de7eae-ac2e-4348-b8f5-5bc3f058cf0e,What lies do you most often tell yourself?
91e99e72-38fc-43ba-ad8f-851025abea66,You’re such a smart cookie
a5121364-bfdf-403f-90d7-32322d3584aa,Is it odd that something about you makes me want to hold your hand and skip down the beach together in the rain?
4ea14361-c296-477e-8736-1298f4f3cf86,Easy\n
5b23d2de-49d1-415a-92bc-959e5f055b63,Your eyes are mesmerizing
1d0234e5-be3d-451d-ab36-972d73593aec,"If you could be a superhero, a tv character, or a cartoon, who would you be? ... & Why? "
8672ac7b-874f-4d35-bc94-bbcaadff70ef,You're at the beach and realize you forgot something. What is it?
190d08e2-a7ff-48d8-ab91-ec696178e452,"Thanks for your note, I really appreciate it. unfortunately this is out of scope for our fund. All the best with the adventure of building a great company! DH "
fc57aa5b-cd5b-423c-a3bc-0dfb675c9417,Hey! How’s it going?’
8e9a7402-2005-4472-a1ed-b8ea6b718dc2,Do you have any hidden tattoos? Can you show me? :)
f1e9ef46-2f66-4d79-adc3-8f2d3ccd47ca,What part of college do you miss the most?
5b859bd7-8a91-4627-a79c-59ce16028ebf,I thought things were going well but now something seems off. Is something up?
4f417edc-d461-4664-a9cb-1fc701a3cb1c,"My mantra is “listen to understand, not to respond.” What’s yours? "
a3990b26-1aa8-438f-be61-9a0e613ad724,"If you were to go on a date with yourself, where would you take yourself and why?"
2c6bb132-ab46-47a2-bf5b-73db01c1ab72,Fav1
5e1fc261-321c-440a-ac73-2a7e93bc592c,Obviously... but Makoto or Pubbelly
6f829793-d944-4735-b7b5-5ca30cd948f1,What’s your favorite thing to do on an off day?
29f73efb-f77e-4f7d-83f7-ba7b7d445086,I saw you yesterday
cd1be55c-b259-4561-b213-17b07abada7c,"If you could have lunch with anyone in the world, who would it be?"
7759be68-a02c-4a1c-8ec6-681ae58c79fb,"You look like you have a playful sense of humor, which I always find sexy."
126050ed-5652-499b-8637-b50358e33b6c,This is your mid-week reminder: you got this 💕
78f846a3-ead6-4c1b-a5fa-966ff3fdf18e,What movie scared you the most when you were little?
a0e4a270-86fb-4e84-ae0e-e51ae217577e,Who’s the most recent person you followed on insta? Or in real life
7723d80e-d95b-417b-9997-a5a228f0f724,"Are you the type of person who knows how to have a good time, but doesn't let a good time keep you from reaching your goals?"
d905d257-a84c-4824-94af-cbe6f7c974e9,Are you a thief? Because the stars are missing from the skies and are in your eyes
fb3d63c6-52ed-46de-b3d0-5c4a05ffb649,What is the most random fact you know?
fc5720bd-e5ea-4663-8ee9-4a54b0d0294d,I feel like you've been hot and cold towards me lately. Am I wrong?
f1f8aeaa-26ee-4155-a21c-a8f16e7e7d78,Can I get your dads number? I need to ask his permission to marry you 🤩
c98c2fbf-d278-47f2-bba0-93e96ac95d82,"Let’s skip to the important stuff. Would you rather judge me by my cover,"
7da143a3-736f-4f18-adcc-2cb597fbeba2,What's something you're going to do in 2021 you wish you had done in 2020?
ee367a7a-e628-41ca-99ee-5c078c435f9b,What's your strategy when you play Monopoly? Mine is slumlord
18e31289-9962-4b61-a675-00935197c449,It’s not every day I meet someone like you. I want to know more.
b3418019-09f8-463c-b066-48f600e61738,Does your cat get jealous of how cute you are?
493258dc-c293-423f-a942-af90332d0b25,You smile with your eyes and it’s incredibly beautiful
018baf4a-89d4-4a66-99d4-1af5d6246542,The way you smile at me is everything
677215d9-5cc2-4964-94d4-2009602ba59a,When did you last sing to yourself? To someone else?
87da61fb-3546-43bd-bead-09274f4b26df,What’s your instant messenger name?
237a715c-d4a5-48a2-b69d-724023f37fa0,So I'm 50% vaccinated. How bout you?
71cf2e9e-5efe-478b-83e9-bb5d9850387e,"I guess ""hey"" may have been too forward..."
bb768aeb-6d19-4c17-9f21-6047a1a01c23,Got time this weekend to take a walk or grab coffee? I'd love to see you!
9fd1381b-ddd2-4166-b36d-8bdd185f6ad8,Our whirlwind romance never got started but it’s not too late for 2nd chances
96e7f602-56db-48ff-9e43-9e4f1fc5e7e3,I'm fully vaxxed! -- where you at in the process?
251b6fe0-07ab-4db4-8df3-8cf51d940052,"If you could have any super power, what would it be? *again, secretly hoping it's baking*"
36ceaffa-978c-4de2-b254-177996f0b7a7,"Let’s cut to the chase. I think you cute and I wanna shoot my shot , but first I wanna beat yo ass at some 8ball😂"
11ba9dbe-79c2-450a-a1e1-4e1eb0e26158,How do you take your coffee?
c98dddb6-146c-47c9-916e-cedd073d9a7b,Oh weird they usually don’t allow snacks inside 😏
b3db934e-5426-4ca2-a934-72ff3a0c3842,do you know what i find most interesting about this picture?
62b6edb9-36a1-4a4d-afac-7275fb515a9a,"Hey- I want to be clear about my intentions. At this stage, I am really only looking to date seriously and potentially even meeting the one. What about you?"
58f80e8f-6c64-45b9-9c76-50750f8d3c18,"You strike me as the kind of person who knows how to have a good time, but doesn't get a good time keep you from reaching your goals"
1d1dd99c-a152-48b0-84f0-f508b1bdd938,Let's skip to the important stuff. Rank your top 3 drive-throughs
435926f7-2635-4d89-b668-fdae83c6d671,You have a way of making me feel like I've known you for years.
a7219318-5b4c-44c8-8927-00a404aac157,"Politicians make it so the proletariat don’t come first, but just know how to make sure you do it every time!￼ 😜"
a50576e1-e042-49d5-8f7a-7b66e648a0fa,I'm glad our lives touched briefly. Peace ✌️
bddc0bf8-00ab-473b-aa90-e283bde50391,There's just something about you...
0ca0e6f4-137f-4d35-b02c-cee5031fa212,"your eyes are amazing, I want to be lost in them"
ae0625c4-acd4-426c-9c93-e5825580f388,What's something you always wanted to try but never have?
e8532e92-c1e3-4c81-b1d6-81203056efb8,Fl
22866b11-3ecc-4875-8a52-4ca7444e6950,Here’s a coffee on me ☕️
f4ff4538-5609-4873-9221-17988daa9ebb,Got any Taco Tuesday plans and should I bring extra guac?
e89c4dd1-b703-432a-ac42-7b8c78cf1626,"If you were a book, would you be been banned in high schools?"
6f772f47-b526-4a30-adfb-ec3bb5be28fd,"If you were to go back in time, where would you go?"
9b1af4c3-faeb-4a72-b596-3b04c6e92daf,I love your sense of humor. It's cute and it makes me laugh.
07b7ca0b-4011-42bc-bf45-0b2dd72e0e7a,"More banter will not “win them over.” Instead, if you’re interested in someone, take the next step and ask them out! Proceed with confidence and express your interest openly [next]"
a04d38e7-9281-4847-b40b-0767b8395483,I haven’t heard from you in a while so to unsubscribe please reply THANK YOU NEXT 🙅‍♀️ or MISSED YOU 🤗 to continue the vibes 🔥
787e2c56-7ffd-45e1-b4f5-9756101aa728,Hmmm
143def27-b45a-4a7e-8427-e47db2d489ad,"You're right, I shouldn't have said that. Please accept my apology. Can we try again?"
940495e8-6fd7-480f-81f1-9742868ef26d,"I like that you're not too pushy. I also like that you're smart, accomplished, and attractive.\n\nI'm attracted to fun, upbeat people who like to travel, like to eat, and love to laugh. I'm"
233401ce-0b54-4187-ba1f-b3b5f3fb8e61,"You strike me as the kind of person who knows how to have a good time, but doesn't let a good time keep you from reaching your goals"
4023f312-b95a-4553-acfb-4132215a1d23,I love your eyes. They're so sexy.
e75313a0-1c3f-4e7a-af1f-c672f6303e43,"Dating apps suck, let's arrange to meet accidentally at Trader Joes when we both reach for the last boxed water."
c576ad74-2916-457b-b0fb-c7bf80eb778f,I just might video chat ambush you if we don't schedule a video date soon…
88508718-3caa-4489-8b83-e5933b508c68,You have the kind of eyes that draw me in. I can't look away.
a0c864e6-c66a-4f69-b77a-7d41e75ecb66,So what do you like to do for fun? Besides talking to handsome strangers online of course? 
cf8a63dd-2a59-41a6-a2fb-dcdde978ce7a,"If I were a book, would I be on your bedside table or coffee table?"
8cd23e8a-6399-44f5-ac58-e0842c273815,Use this link to skip the 15k waitlist 👉 https://earlyaccess.thekeysapp.com/JOnJYlBwqfb\n\nBackup Access Code: earlyinvestor
39ae4a7b-8707-4d6a-8f04-8ea89e8fe885,I love what you’ve written on your profile! And you look pretty cute too ☺️
66ac56c8-f2f8-45bd-bcc1-c9ecde555124,"If they say they need time for chemistry to develop, give time. If they say they don’t feel it, don’t chase them; let it go. If they say the chemistry is there for them too, elope to Vegas!"
6ee2a913-9e39-42f4-9f48-022e82444661,"You respond to calls and texts promptly. You show up when you say you are going to show you. Your words and your actions are aligned. You are consistently dependable, reliable, and willing [next]"
c8e9f538-7309-4356-bfbe-2551049ca881,I'm trying to be a more open person. Ask me any question and I'll answer truthfully 😮🤗
4404d623-6036-4f31-a6d8-85215e037462,A) Get hit by car\r\nB) Fall off cliff\r\nC) Date with me
9de39630-6c92-4b0d-b2fd-3e7fed675680,To DM slide or not to DM slide? That is the question [next]
7085b981-ed09-4773-b7ac-6ab62665cf8f,"To be honest, I’m not completely sure. I downloaded it mainly out of boredom and some curiosity. I’m not just on here for sex, but don’t get me wrong, there’s nothing wrong with sex. But the main reason I’m on here is to just meet some cool people with no expectations and see where things go."
3fcad6d0-30e8-430d-82b3-3e9b85f6579c,What’s the most basic thing about you?  
026e7a95-c8b0-4851-a10d-cd618ab49bfb,"It's great when I find a woman who doesn't play games.\n\nI'm looking for a woman who is funny, smart, and sincere."
82131d17-54f2-42d5-85d1-bad06d882fab,Impress me in 1 sentence ... 
58a70438-98e0-4f84-97c0-a8682205615c,Do you live close..
41cfe119-c4a2-4b06-9f52-b0d1a9b5c3e8,I'm in a mood to be a lil goofy 😜
bacd4c0d-779a-4e51-abe4-b6e80493cb6a,You seem like a very easy-going person. I would love to get to know you
9a903ffe-de9f-4b2d-ae1b-fb2291b62eb8,"Hey so I can’t come up with a cheesy pick up line, but I genuinely hope you have a great day today!!"
daa296b1-1212-416a-98b1-7db38f3aff7f,You have a face that always looks happy. Are you?
6342acc2-1a72-4f64-adbd-aa0ef9d71fd4,I would like to date every single person in that photo of you and 100 of your closest friend plz and thank you
61e73253-67d3-4662-99ae-d1db4e6e8f12,"Hey, I saw your profile and think you’re cute! I’d love to connect with you! 🙂"
d935a7ff-ffec-4613-8a9a-0920367248c7,You seem like the kind of person who is always on the move. I like that!
b8e2b8e5-8dc7-4e8d-b994-7bddd13ddcf1,When was the last time someone cooked for you?
21e3e512-af7e-4415-be72-2343302ea469,"Top 3 things you can’t live without—ready, set, go."
8657bcf2-c732-44b8-9199-97987f7983b5,"That I’m coding a dating advice app (srsly). Would you try it? As a guy I find cute, I’d really like your feedback "
813d3885-b5fa-4314-9fbb-d006f3e51785,Hi! What's something you started doing during quarrantine that you want to continue after it's over?
eeb7d17b-9ae7-4f27-a1e3-f269ed8604b6,Would you consider yourself spiritual?
9dabcc59-6504-4369-bd17-2585fb7cf125,"If you could put one famous person in your phone contacts, who would it be?"
81f520c3-538d-48cb-bda1-420568c0f571,"I think I misread the situation, can we try again?"
a1f7da1c-fbd7-4197-b8f7-31c265caec8c,"Not so bad, eh? Time for a breather because Set II really turns up the volume"
9ed67ea7-b005-4a80-b54b-23a9b40bac71,Flirty
72de2bbf-13fb-4356-a8f4-871c871a84c9,White claw or Truly?
cbfc49cf-2cb9-48e0-9d71-4b0413ef5a81,sup
86a34adb-ac35-4503-a94a-0a91cb8dd881,We're watching TV at your place and nobody feels like cooking. I open your freezer. What do I find?
3d267a7d-51ab-44c7-b06d-abcfab78512f,"Your house, containing everything you own, catches fire. After saving your loved ones and pets, you have time to safely make a final dash to save any one item. What would it be? Why?"
b45024c6-dd29-40b3-a808-b86c335b5f53,"I don't know we don't know each other yet, but my crystal ball tells me you're special. And I always trust my intuiti... crystal ball :) "
77335fe5-2079-44b1-85b4-7e5f4c4ad185,Why don't you text me? My number is 
1e095836-820e-411a-b8c2-fb3dc8a8a7e0,"Did I say something to upset you? If so, I'm sorry. Let's start fresh"
d354a536-bf25-459e-8e53-f9f3efc28994,"Hey, I'm an extrovert, but I'm always down to meet more interesting people like yourself!"
4e5b2035-abd2-449e-b865-2a770c4d92d6,Favorite Marvel Character?
6811276d-bd2b-4744-8f09-a2e1b6cbea2d,This doesn’t mean be cocky. And it doesn’t mean play mindgames. Cockiness and mindgames are in fact proof that you *don’t* believe you are attractive [next]
34c20389-3b12-444f-bf9e-e70044f1b40f,"If they use a lot of emojis, use some emojis. If they write short sentences with lots of contractions, shorten your messages. If they send walls of text, write them a novel [next]"
3b9bbbeb-5180-4cdd-98df-68a9937a52c0,What movie never gets old no matter how many times you see it?    
58188956-4fac-4331-a183-3601c8c1291f,"I think it’s only fitting that the 2 best looking people on here should meet, don’t you? ... Hi, I’m Jeremy. "
4fe224bf-ce7e-497e-98aa-e01fe3bba45f,Can I Be The Snake In Your Garden🥴
a01ef3a1-c95b-4d76-9677-2b4c438956ee,I'm gullible af but even I'm not buying that
c8cd52b9-8edd-41e8-bcd7-369a6d134029,I love your smile. You must have a lot to be happy about.
f5359b81-916e-460b-b099-d2703153c17a,I'm interested in how you spend your time. What makes you excited about the weekend?
86684461-d10e-4039-9ebd-bae6d929fe0a,"It's called ""What would Sahil wear?"""
706c63fa-165e-44b4-9cda-538dc84cc464,"Hey im going to keep it real, i think you are cute and interesting. i want to get to you more."
d36fe6ad-a7c6-4a75-8962-c532c632f768,"Hello, you’ve reached the Relationship Selection Line. Please choose from the following menu: Press 1 for for vanilla dating. Press 2 for drinks and casual. Press 3 for FWB for the next few months. Press 4 for a lifetime of happiness. Press 5 to speak to a representative"
5a7ecea8-203c-4432-93e2-cd0b7512d526,The 7 deadly sins of online dating—do not do any of the following! [next] 
b3c454ed-fd60-4647-b42a-f953990da056,I don't quite follow. What do you mean?
b232f2b0-2ec6-4f9f-954e-42ad4d8e65a9,Do you agree that the gym is kind of like a church. Everyone thinks they can go for an hour and erase their sins from the week 
6a8becce-e91e-4145-bfdf-9c7e4320a39b,"A random guy is coming up to you at a bar in the future. He’s tall and cute and dark. But here’s the twist, he doesn’t know that you’re married. What do you do?"
3afc0bd3-4f9b-4eaa-9bc7-7bf6712894e1,It's so hard to find the perfect place to go hiking. A lot of spots are super touristy but some are very much in the middle of nowhere. What's your favorite spot?
1e57f043-1ff3-49a1-97c2-4cb567e31f3a,What’s the drunkest night you’ve ever had?
6bff5611-b920-4f7c-8b57-15b28b0f78ac,Hi Kelsey! What's been keeping you (mostly) sane lately? 
7c648e1d-fbb7-4232-b724-d6c95665697b,"This is a bit risky, but I wanted to say that you seem like a really cool person, and I would love to talk to you more.\n\nA few days after you start talking, send a question out of the blue. Make"
525144b9-c663-4720-b2fd-09633c29f8ef,I'd love to hear about your passions. Maybe we could talk sometime?
3f40708c-bfbc-41e5-a723-10589e128900,You seem to have a lot of energy! Do you like to stay active?
04553f6d-857a-4e8c-864d-a12f5c364131,Hate when it’s Monday morning again. Will you promise me you’ll help make it better...
f5ca4dcc-b2c9-40ae-b114-022119a2e4ae,"It looks like family really matters to you. That’s a relief, because it matters to me too. My father had a stroke last year and it changed my perspective on life"
7576d338-6fd7-48ce-b62d-647e34e0ac9f,Do you know what I found most interesting about this picture?￼
0e3daa47-71f1-4562-a3d1-4c8cecd8ffa3,Are you a planner or a spur-of-the-moment type? Important to know when I take you out 🥰😘
e1ab1b68-403f-4f80-a960-1cea9fd82c2c,Wanna party 
c1745f09-e19b-4f15-a1ac-027512b4ac64,"I know it's basic, but what meme describes you best right now?"
2e573f1e-29db-466f-9cd6-2e84c712fcaa,Hey I think you’re gorgeous. We should meet up for tacos or drinks. Which do you prefer?
3c4a10f8-ddb8-43bc-bff3-e91eebb0f275,"I’m liberal like Jesus was. Help the people that need help the most. Be open to new ideas. Love thy neighbor, etc\n\nI like to be social. I like to cook. \nI like to earn money, but am cautious about I spend it. \nI like to go on adventures, but I also avoid unnecessary risk"
dfb98209-3b25-4569-afd7-2fa8ca31ac81,"Fuck, marry, kill - queso, salsa, guacamole?"
40d079ac-6a67-4fcc-9246-1e484a2b30f3,Hey what’s up?\nFavorite restaurant?\nFavorite drink?\nFavorite show?
2a5ba00c-2f2a-4ef8-9376-06603abc0903,Share with your partner an embarrassing moment in your life.
ffa32cfa-d248-45a5-8ca8-034317eebbc3,Imagine your family loves me and how I treat you but hates my job. What do you say to them?
0e3684c2-ba80-4404-b485-ea5f85a0e686,Sometimes I just like to do my own thing. What's something you like to do just for you?
4c38dc29-637c-4276-82d5-db0e07019674,You have a face that looks like it's been hit by a truck...and the truck backed up and hit it again. Thank god it's opposite day 😇
7a83acc0-4ff3-4d95-a00c-e4e3782be4ae,Hey - I wanted to let you know I met someone else 🙁 🙂 Best of luck out there! I know how tough it can be
2cf5246f-88d8-4136-aefa-f4aa627d8c63,What is the greatest accomplishment of your life?
39d3e470-a593-4d19-9dbc-4d62229df67a,Bet you gunna take this L at cup pong 🤣
aa702c78-01bc-4ae9-96e5-2d78e75253de,"I’m gonna be real with you, all I have to offer is good dick and witty one-liners "
3eb91203-4123-4822-b8c2-820f836523ff,Are you a first in line or last in line for the vaccine type of person?
d81b208e-a56e-45f9-9055-151478c9acb6,What's the funniest/craziest thing you've done in the last 12 months?
1847c838-7013-4d0e-9525-cd58fb4b7f00,"If you were going to become a close friend with your partner, please share what would be important for him or her to know."
5061c02a-c0ff-4d4d-9403-18af2647adcf,Your profile is a breath of fresh air. You're more than just a pretty face!
e5285fbf-c3f4-41dc-a219-8fb41d6f811a,"I'm starving, but I don't want to cook. What should we do for dinner?"
b2c4a255-7865-4c5a-9730-fc483390161e,"If you asked for a new documentary recommendation, I’m answering with ‘The Social Dilemma’ 10 times out of 10"
fb1a14f7-6f5b-4c00-9bd2-334418917c8d,Unlimited pheromones and good strong masculine energy and loving \n######################\nCOUPON ACCEPT 1 \nONLY 4 U \nVALUE $♾\n######################
04bcdd65-fcbe-4914-bf95-b80dff55a05b,I ought to complain to Spotify for you not being named this week’s hottest single
5f77e581-b44d-411d-a255-d8a86c21f146,Have you done Meyers Briggs..? I'm _____... I wonder if we're compatible 😉
06e8fb27-75e9-42bd-b3cf-445c025133d1,Favorite Marvel character￼?
d8c93d1e-b3c1-4993-ad41-1ab41f5019b5,I'm sorry. Can you forgive me?
ea6f2f60-6ae1-43a9-9926-1a06cc0fc279,"Good news! I have 3 invites to Keys and want you to have 1. This link skips the 15,000 waitlist 😁\n\nhttps://earlyaccess.thekeysapp.com/JOnJYlBwqfb"
b6582b9a-e6d7-4707-bcef-f817b032f664,"In general I think I’m an interesting mix. I’m pretty liberal, but I love my church, care about the stock market, and own investment property. \nI have a Psych degree, but work in business and technology. I’m a computer programmer, but I’m not into hard core math, never took calculus, and I’m not your standard nerd."
e58a429f-56f9-403d-a81e-e38f07271e06,you seem to have a lot of energy
98925768-b203-499d-acc9-75bdba078d87,You are absolutely adorable 
57eebc29-ea66-4870-9407-5d456358944d,"What's one thing you want to do this weekend but can't, and one thing you don't want to do but need to?"
bec10082-d4f1-4388-9c4f-b55a8cab5908,"Hey,I don't see this working out and I don't wnat to lead you on. Good luck out there 💫"
ce6f0e70-4dcd-4c92-830f-f024ecb2edb0,What's one thing you will never get back because of quarantine? 
11096592-2fdb-4486-9332-cabc89a89626,I feel like ____ when I'm with you 🥰
1513c4cc-42e1-4ff2-a622-758b574696a9,I bet your dog is as smart as he is cute. Can you say the same?
d28e0a2c-c894-4552-ba55-94efd16fdf76,"What did the drummer call his twin daughters? Anna one, Anna two!"
b890be6e-2311-4622-ac6d-7dd7bf421e43,You make me ____ every time I get a message from you.
f57ad4e4-3a6a-425a-8627-029344f53991,Did I miss something? Is everything OK between us? I'm getting the feeling something is off
1c06d8c8-306a-4914-95f9-0de6c81b6aec,"What do you want most right now, in this moment?"
df3dbd4c-c248-4520-9f2f-3bbfcce0cdab,You up?
569f5f13-5110-4880-9a8f-190d60381a47,Stunna🔥💀
9d73cb47-f7d1-41f5-9305-4533a94761b1,if you had a free ticket to anywhere in the workd where would you go 
a9df76b5-d514-4337-9131-8c157fda2ecb,Good morning and have a nice day! 
11d39c7c-5675-4f82-a44f-b393a0c4cce7,You seem like the type of person who is always trying to make positive changes in the world. That's pretty cool.
a10e3e9c-d2ca-485e-baa4-16d647cab9b0,B3
6045b8a3-3616-4962-aeee-75de5d2fbd76,What music gets you going? \nI need a playlist recommendation!
d8c6eda7-702d-4fbe-b05b-28da3ac51414,I’m thinking of meals for the week. \n  Any crockpot recommendations?
861f36ac-aaee-41e5-a81b-18a69427b03e,Where's your favorite place to be kissed?
05d64114-84d4-4900-a281-6141294ede7f,One of the best ways to build rapport with the person you’re chatting with is to mirror their style of communication [next]
85fcf009-30d5-4577-9abf-2c7741ffe294,You have a beautiful complexion. Is that something you try to maintain?
15ce4fe5-354a-4fb8-babd-77b4bb320000,"I'm a terrible cook, but I'm great at ordering food for two people. Everybody's got their strengths I guess"
8fde395b-bc62-47fc-943e-55e443af75b7,"👉💚 (keep pursuing): Convo is interesting and vulnerable, phone numbers exchanged, date has been planned, communication is consistent, compliments are flowing [next]"
e2424c72-31a5-484c-bdab-c995655a2017,Wanna come play legos at my house? 😂
6c97832e-8a87-4c71-89a4-d93c1e174792,Can I try out a couple of cheesy pick-up lines?
3af768d4-bcce-400f-a19f-e9251fd0d45a,You look so happy in all your photos. I'm not sure if you're a good actor or a great liar?
a028330c-c33e-4903-b0db-89c75bd7fc7d,You look like the kind of person who would enjoy a good debate.
434fce5d-4178-4c1f-86e3-c6d973beb8c2,You have my undivided attention...say more
2c3db01d-ffd7-4cfd-97f4-d406faf8bc77,Have you ever taken the 16 Personalities test online? I found it to be scarily accurate
506932d2-9e79-45ee-8379-2d0fbf75acdf,"Paint me a picture of your favorite mask. Go on, I'm ready 👩‍🎨"
07b7b825-1711-4e32-a186-64ef2567d83d,"If you could spend next weekend away at a resort, what 3 things would you pack and why?"
f65d3041-c1c6-480c-adee-261daaecf490,I’d really regret it if I had this chance and didn’t tell you you’re beautiful...
9acb49f4-3a62-474b-a3e8-527941958a71,Describe your perfect date with 3 emojis!
b96a183c-6b65-4163-95ed-f253baffced8,You are so cute when you smile 😍
8502e873-f85f-4471-aa4f-faf2eff39d23,Know what's on the menu? Me-N-U.
094e9243-ad8d-4194-996b-78c1d5482c76,"If you could spend an hour talking to anyone from history, who would it be, and why is it Billy Mays?"
cac2c9b7-30ed-4688-817e-0cb762c9fd3c,What’s one restaurant you’ve been dying to try? I’ll make a reservation
a3f86756-1276-4bcb-ac70-9147bb4909ff,"I got a B+ in Human Sexuality in college, so let’s just say I know my way around a\n\n*checks poorly scribbled notes*\n\nCliboris"
c48c2482-eeaa-4b4d-8fe2-f75bee050376,"If you could go to any concert of any artist, dead or alive, who would it be?"
